TEMP,TEMP_QC,PSAL,PSAL_QC,TIME,DEPTH,LAT,LON,X,Y,DAY,TEMP_MOD,SALT_MOD
0.661,1,34.896,1,2021-12-26 18:00:00,500,66.015,1.983,406,340,2021-12-26,3.380,34.918
0.609,1,34.897,1,2021-12-26 19:00:00,500,66.015,1.983,406,340,2021-12-26,3.399,34.918
0.599,1,34.897,1,2021-12-26 20:00:00,500,66.015,1.983,406,340,2021-12-26,3.399,34.918
0.549,1,34.897,1,2021-12-26 21:00:00,500,66.015,1.983,406,340,2021-12-26,3.384,34.918
0.531,1,34.895,1,2021-12-26 22:00:00,500,66.015,1.983,406,340,2021-12-26,3.371,34.918
0.591,1,34.896,1,2021-12-26 23:00:00,500,66.015,1.983,406,340,2021-12-26,3.368,34.918
0.545,1,34.896,1,2021-12-27 00:00:00,500,66.015,1.983,406,340,2021-12-27,3.439,34.921
0.639,1,34.896,1,2021-12-27 01:00:00,500,66.015,1.983,406,340,2021-12-27,3.449,34.920
0.730,1,34.893,1,2021-12-27 02:00:00,500,66.015,1.983,406,340,2021-12-27,3.450,34.920
0.611,1,34.895,1,2021-12-27 03:00:00,500,66.015,1.983,406,340,2021-12-27,3.447,34.920
0.724,1,34.891,1,2021-12-27 04:00:00,500,66.015,1.983,406,340,2021-12-27,3.460,34.920
0.667,1,34.896,1,2021-12-27 05:00:00,500,66.015,1.983,406,340,2021-12-27,3.496,34.920
0.682,1,34.894,1,2021-12-27 06:00:00,500,66.015,1.983,406,340,2021-12-27,3.522,34.921
0.547,1,34.896,1,2021-12-27 07:00:00,500,66.015,1.983,406,340,2021-12-27,3.493,34.920
0.607,1,34.896,1,2021-12-27 08:00:00,500,66.015,1.983,406,340,2021-12-27,3.462,34.920
0.599,1,34.896,1,2021-12-27 09:00:00,500,66.015,1.983,406,340,2021-12-27,3.436,34.920
0.570,1,34.897,1,2021-12-27 10:00:00,500,66.015,1.983,406,340,2021-12-27,3.423,34.920
0.582,1,34.895,1,2021-12-27 11:00:00,500,66.015,1.983,406,340,2021-12-27,3.426,34.920
0.540,1,34.897,1,2021-12-27 12:00:00,500,66.015,1.983,406,340,2021-12-27,3.432,34.919
0.578,1,34.896,1,2021-12-27 13:00:00,500,66.015,1.983,406,340,2021-12-27,3.430,34.919
0.653,1,34.894,1,2021-12-27 14:00:00,500,66.015,1.983,406,340,2021-12-27,3.429,34.919
0.733,1,34.896,1,2021-12-27 15:00:00,500,66.015,1.983,406,340,2021-12-27,3.432,34.919
0.700,1,34.896,1,2021-12-27 16:00:00,500,66.015,1.983,406,340,2021-12-27,3.445,34.919
0.722,1,34.897,1,2021-12-27 17:00:00,500,66.015,1.983,406,340,2021-12-27,3.460,34.919
0.669,1,34.895,1,2021-12-27 18:00:00,500,66.015,1.983,406,340,2021-12-27,3.465,34.919
0.649,1,34.897,1,2021-12-27 19:00:00,500,66.015,1.983,406,340,2021-12-27,3.451,34.919
0.579,1,34.896,1,2021-12-27 20:00:00,500,66.015,1.983,406,340,2021-12-27,3.430,34.919
0.563,1,34.899,1,2021-12-27 21:00:00,500,66.015,1.983,406,340,2021-12-27,3.420,34.919
0.528,1,34.897,1,2021-12-27 22:00:00,500,66.015,1.983,406,340,2021-12-27,3.430,34.919
0.568,1,34.896,1,2021-12-27 23:00:00,500,66.015,1.983,406,340,2021-12-27,3.449,34.919
0.616,1,34.895,1,2021-12-28 00:00:00,500,66.015,1.983,406,340,2021-12-28,3.570,34.921
0.631,1,34.896,1,2021-12-28 01:00:00,500,66.015,1.983,406,340,2021-12-28,3.592,34.921
0.630,1,34.896,1,2021-12-28 02:00:00,500,66.015,1.983,406,340,2021-12-28,3.607,34.921
0.647,1,34.898,1,2021-12-28 03:00:00,500,66.015,1.983,406,340,2021-12-28,3.609,34.921
0.654,1,34.894,1,2021-12-28 04:00:00,500,66.015,1.983,406,340,2021-12-28,3.611,34.921
0.746,1,34.894,1,2021-12-28 05:00:00,500,66.015,1.983,406,340,2021-12-28,3.618,34.921
0.778,1,34.891,1,2021-12-28 06:00:00,500,66.015,1.983,406,340,2021-12-28,3.628,34.921
0.810,1,34.899,1,2021-12-28 07:00:00,500,66.015,1.983,406,340,2021-12-28,3.632,34.921
0.690,1,34.897,1,2021-12-28 08:00:00,500,66.015,1.983,406,340,2021-12-28,3.614,34.921
0.674,1,34.897,1,2021-12-28 09:00:00,500,66.015,1.983,406,340,2021-12-28,3.586,34.920
0.565,1,34.896,1,2021-12-28 10:00:00,500,66.015,1.983,406,340,2021-12-28,3.580,34.920
0.525,1,34.896,1,2021-12-28 11:00:00,500,66.015,1.983,406,340,2021-12-28,3.584,34.920
0.521,1,34.888,1,2021-12-28 12:00:00,500,66.015,1.983,406,340,2021-12-28,3.588,34.920
0.561,1,34.897,1,2021-12-28 13:00:00,500,66.015,1.983,406,340,2021-12-28,3.590,34.920
0.640,1,34.895,1,2021-12-28 14:00:00,500,66.015,1.983,406,340,2021-12-28,3.599,34.920
0.723,1,34.896,1,2021-12-28 15:00:00,500,66.015,1.983,406,340,2021-12-28,3.611,34.920
0.741,1,34.896,1,2021-12-28 16:00:00,500,66.015,1.983,406,340,2021-12-28,3.627,34.920
0.764,1,34.895,1,2021-12-28 17:00:00,500,66.015,1.983,406,340,2021-12-28,3.641,34.920
0.802,1,34.894,1,2021-12-28 18:00:00,500,66.015,1.983,406,340,2021-12-28,3.640,34.920
0.686,1,34.893,1,2021-12-28 19:00:00,500,66.015,1.983,406,340,2021-12-28,3.623,34.920
0.718,1,34.895,1,2021-12-28 20:00:00,500,66.015,1.983,406,340,2021-12-28,3.605,34.920
0.662,1,34.896,1,2021-12-28 21:00:00,500,66.015,1.983,406,340,2021-12-28,3.593,34.919
0.591,1,34.897,1,2021-12-28 22:00:00,500,66.015,1.983,406,340,2021-12-28,3.593,34.919
0.526,1,34.895,1,2021-12-28 23:00:00,500,66.015,1.983,406,340,2021-12-28,3.603,34.919
0.544,1,34.899,1,2021-12-29 00:00:00,500,66.015,1.983,406,340,2021-12-29,3.737,34.921
0.529,1,34.897,1,2021-12-29 01:00:00,500,66.015,1.983,406,340,2021-12-29,3.742,34.921
0.628,1,34.891,1,2021-12-29 02:00:00,500,66.015,1.983,406,340,2021-12-29,3.749,34.921
0.713,1,34.891,1,2021-12-29 03:00:00,500,66.015,1.983,406,340,2021-12-29,3.764,34.921
0.763,1,34.897,1,2021-12-29 04:00:00,500,66.015,1.983,406,340,2021-12-29,3.780,34.921
0.759,1,34.873,1,2021-12-29 05:00:00,500,66.015,1.983,406,340,2021-12-29,3.771,34.921
0.655,1,34.896,1,2021-12-29 06:00:00,500,66.015,1.983,406,340,2021-12-29,3.742,34.921
0.635,1,34.896,1,2021-12-29 07:00:00,500,66.015,1.983,406,340,2021-12-29,3.722,34.921
0.608,1,34.898,1,2021-12-29 08:00:00,500,66.015,1.983,406,340,2021-12-29,3.722,34.921
0.633,1,34.895,1,2021-12-29 09:00:00,500,66.015,1.983,406,340,2021-12-29,3.725,34.920
0.560,1,34.896,1,2021-12-29 10:00:00,500,66.015,1.983,406,340,2021-12-29,3.719,34.920
0.575,1,34.900,1,2021-12-29 11:00:00,500,66.015,1.983,406,340,2021-12-29,3.710,34.919
0.495,1,34.897,1,2021-12-29 12:00:00,500,66.015,1.983,406,340,2021-12-29,3.696,34.919
0.495,1,34.897,1,2021-12-29 13:00:00,500,66.015,1.983,406,340,2021-12-29,3.673,34.919
0.538,1,34.890,1,2021-12-29 14:00:00,500,66.015,1.983,406,340,2021-12-29,3.650,34.919
0.546,1,34.893,1,2021-12-29 15:00:00,500,66.015,1.983,406,340,2021-12-29,3.636,34.919
0.591,1,34.896,1,2021-12-29 16:00:00,500,66.015,1.983,406,340,2021-12-29,3.632,34.918
0.621,1,34.895,1,2021-12-29 17:00:00,500,66.015,1.983,406,340,2021-12-29,3.627,34.918
0.545,1,34.893,1,2021-12-29 18:00:00,500,66.015,1.983,406,340,2021-12-29,3.618,34.918
0.518,1,34.896,1,2021-12-29 19:00:00,500,66.015,1.983,406,340,2021-12-29,3.602,34.918
0.510,1,34.896,1,2021-12-29 20:00:00,500,66.015,1.983,406,340,2021-12-29,3.590,34.918
0.631,1,34.895,1,2021-12-29 21:00:00,500,66.015,1.983,406,340,2021-12-29,3.592,34.917
0.630,1,34.894,1,2021-12-29 22:00:00,500,66.015,1.983,406,340,2021-12-29,3.612,34.917
0.589,1,34.896,1,2021-12-29 23:00:00,500,66.015,1.983,406,340,2021-12-29,3.631,34.917
0.510,1,34.897,1,2021-12-30 00:00:00,500,66.015,1.983,406,340,2021-12-30,3.755,34.918
0.469,1,34.897,1,2021-12-30 01:00:00,500,66.015,1.983,406,340,2021-12-30,3.753,34.918
0.470,1,34.897,1,2021-12-30 02:00:00,500,66.015,1.983,406,340,2021-12-30,3.747,34.918
0.482,1,34.904,1,2021-12-30 03:00:00,500,66.015,1.983,406,340,2021-12-30,3.733,34.918
0.500,1,34.897,1,2021-12-30 04:00:00,500,66.015,1.983,406,340,2021-12-30,3.723,34.918
0.513,1,34.896,1,2021-12-30 05:00:00,500,66.015,1.983,406,340,2021-12-30,3.720,34.918
0.622,1,34.897,1,2021-12-30 06:00:00,500,66.015,1.983,406,340,2021-12-30,3.705,34.918
0.537,1,34.892,1,2021-12-30 07:00:00,500,66.015,1.983,406,340,2021-12-30,3.692,34.918
0.445,1,34.891,1,2021-12-30 08:00:00,500,66.015,1.983,406,340,2021-12-30,3.682,34.917
0.514,1,34.894,1,2021-12-30 09:00:00,500,66.015,1.983,406,340,2021-12-30,3.677,34.917
0.576,1,34.895,1,2021-12-30 10:00:00,500,66.015,1.983,406,340,2021-12-30,3.684,34.917
0.530,1,34.899,1,2021-12-30 11:00:00,500,66.015,1.983,406,340,2021-12-30,3.692,34.917
0.628,1,34.893,1,2021-12-30 12:00:00,500,66.015,1.983,406,340,2021-12-30,3.692,34.917
0.549,1,34.896,1,2021-12-30 13:00:00,500,66.015,1.983,406,340,2021-12-30,3.679,34.917
0.514,1,34.899,1,2021-12-30 14:00:00,500,66.015,1.983,406,340,2021-12-30,3.661,34.917
0.488,1,34.897,1,2021-12-30 15:00:00,500,66.015,1.983,406,340,2021-12-30,3.648,34.917
0.433,1,34.896,1,2021-12-30 16:00:00,500,66.015,1.983,406,340,2021-12-30,3.640,34.917
0.415,1,34.896,1,2021-12-30 17:00:00,500,66.015,1.983,406,340,2021-12-30,3.635,34.917
0.400,1,34.897,1,2021-12-30 18:00:00,500,66.015,1.983,406,340,2021-12-30,3.633,34.917
0.459,1,34.893,1,2021-12-30 19:00:00,500,66.015,1.983,406,340,2021-12-30,3.637,34.917
0.441,1,34.898,1,2021-12-30 20:00:00,500,66.015,1.983,406,340,2021-12-30,3.646,34.917
0.507,1,34.892,1,2021-12-30 21:00:00,500,66.015,1.983,406,340,2021-12-30,3.658,34.917
0.543,1,34.895,1,2021-12-30 22:00:00,500,66.015,1.983,406,340,2021-12-30,3.671,34.917
0.587,1,34.895,1,2021-12-30 23:00:00,500,66.015,1.983,406,340,2021-12-30,3.684,34.917
0.552,1,34.897,1,2021-12-31 00:00:00,500,66.015,1.983,406,340,2021-12-31,3.769,34.916
0.549,1,34.895,1,2021-12-31 01:00:00,500,66.015,1.983,406,340,2021-12-31,3.769,34.916
0.446,1,34.894,1,2021-12-31 02:00:00,500,66.015,1.983,406,340,2021-12-31,3.768,34.916
0.485,1,34.889,1,2021-12-31 03:00:00,500,66.015,1.983,406,340,2021-12-31,3.783,34.917
0.486,1,34.894,1,2021-12-31 04:00:00,500,66.015,1.983,406,340,2021-12-31,3.804,34.917
0.504,1,34.896,1,2021-12-31 05:00:00,500,66.015,1.983,406,340,2021-12-31,3.811,34.917
0.497,1,34.897,1,2021-12-31 06:00:00,500,66.015,1.983,406,340,2021-12-31,3.809,34.917
0.433,1,34.898,1,2021-12-31 07:00:00,500,66.015,1.983,406,340,2021-12-31,3.802,34.917
0.493,1,34.897,1,2021-12-31 08:00:00,500,66.015,1.983,406,340,2021-12-31,3.788,34.917
0.535,1,34.895,1,2021-12-31 09:00:00,500,66.015,1.983,406,340,2021-12-31,3.779,34.917
0.679,1,34.894,1,2021-12-31 10:00:00,500,66.015,1.983,406,340,2021-12-31,3.788,34.917
0.460,1,34.895,1,2021-12-31 11:00:00,500,66.015,1.983,406,340,2021-12-31,3.810,34.917
0.518,1,34.897,1,2021-12-31 12:00:00,500,66.015,1.983,406,340,2021-12-31,3.839,34.917
0.507,1,34.885,1,2021-12-31 13:00:00,500,66.015,1.983,406,340,2021-12-31,3.859,34.917
0.569,1,34.897,1,2021-12-31 14:00:00,500,66.015,1.983,406,340,2021-12-31,3.854,34.917
0.568,1,34.896,1,2021-12-31 15:00:00,500,66.015,1.983,406,340,2021-12-31,3.833,34.917
0.544,1,34.894,1,2021-12-31 16:00:00,500,66.015,1.983,406,340,2021-12-31,3.819,34.917
0.511,1,34.897,1,2021-12-31 17:00:00,500,66.015,1.983,406,340,2021-12-31,3.820,34.917
0.403,1,34.896,1,2021-12-31 18:00:00,500,66.015,1.983,406,340,2021-12-31,3.827,34.917
0.358,1,34.896,1,2021-12-31 19:00:00,500,66.015,1.983,406,340,2021-12-31,3.828,34.916
0.489,1,34.895,1,2021-12-31 20:00:00,500,66.015,1.983,406,340,2021-12-31,3.821,34.916
0.396,1,34.899,1,2021-12-31 21:00:00,500,66.015,1.983,406,340,2021-12-31,3.815,34.916
0.359,1,34.897,1,2021-12-31 22:00:00,500,66.015,1.983,406,340,2021-12-31,3.818,34.916
0.384,1,34.896,1,2021-12-31 23:00:00,500,66.015,1.983,406,340,2021-12-31,3.831,34.916
0.556,1,34.896,1,2022-01-01 00:00:00,500,66.015,1.983,406,340,2022-01-01,3.933,34.915
0.454,1,34.895,1,2022-01-01 01:00:00,500,66.015,1.983,406,340,2022-01-01,3.934,34.916
0.614,1,34.896,1,2022-01-01 02:00:00,500,66.015,1.983,406,340,2022-01-01,3.962,34.916
0.560,1,34.895,1,2022-01-01 03:00:00,500,66.015,1.983,406,340,2022-01-01,3.994,34.916
0.523,1,34.896,1,2022-01-01 04:00:00,500,66.015,1.983,406,340,2022-01-01,4.001,34.916
0.544,1,34.896,1,2022-01-01 05:00:00,500,66.015,1.983,406,340,2022-01-01,3.965,34.916
0.577,1,34.896,1,2022-01-01 06:00:00,500,66.015,1.983,406,340,2022-01-01,3.908,34.916
0.536,1,34.889,1,2022-01-01 07:00:00,500,66.015,1.983,406,340,2022-01-01,3.872,34.916
0.384,1,34.896,1,2022-01-01 08:00:00,500,66.015,1.983,406,340,2022-01-01,3.866,34.916
0.427,1,34.897,1,2022-01-01 09:00:00,500,66.015,1.983,406,340,2022-01-01,3.885,34.916
0.523,1,34.895,1,2022-01-01 10:00:00,500,66.015,1.983,406,340,2022-01-01,3.915,34.916
0.549,1,34.896,1,2022-01-01 11:00:00,500,66.015,1.983,406,340,2022-01-01,3.936,34.916
0.468,1,34.897,1,2022-01-01 12:00:00,500,66.015,1.983,406,340,2022-01-01,3.924,34.916
0.423,1,34.897,1,2022-01-01 13:00:00,500,66.015,1.983,406,340,2022-01-01,3.894,34.916
0.435,1,34.896,1,2022-01-01 14:00:00,500,66.015,1.983,406,340,2022-01-01,3.877,34.916
0.423,1,34.893,1,2022-01-01 15:00:00,500,66.015,1.983,406,340,2022-01-01,3.871,34.916
0.487,1,34.896,1,2022-01-01 16:00:00,500,66.015,1.983,406,340,2022-01-01,3.865,34.916
0.432,1,34.897,1,2022-01-01 17:00:00,500,66.015,1.983,406,340,2022-01-01,3.853,34.916
0.570,1,34.896,1,2022-01-01 18:00:00,500,66.015,1.983,406,340,2022-01-01,3.842,34.916
0.518,1,34.898,1,2022-01-01 19:00:00,500,66.015,1.983,406,340,2022-01-01,3.837,34.916
0.538,1,34.895,1,2022-01-01 20:00:00,500,66.015,1.983,406,340,2022-01-01,3.840,34.916
0.477,1,34.896,1,2022-01-01 21:00:00,500,66.015,1.983,406,340,2022-01-01,3.849,34.916
0.533,1,34.895,1,2022-01-01 22:00:00,500,66.015,1.983,406,340,2022-01-01,3.853,34.916
0.542,1,34.898,1,2022-01-01 23:00:00,500,66.015,1.983,406,340,2022-01-01,3.854,34.916
0.548,1,34.896,1,2022-01-02 00:00:00,500,66.015,1.983,406,340,2022-01-02,3.986,34.914
0.495,1,34.894,1,2022-01-02 01:00:00,500,66.015,1.983,406,340,2022-01-02,3.975,34.914
0.476,1,34.895,1,2022-01-02 02:00:00,500,66.015,1.983,406,340,2022-01-02,3.975,34.915
0.490,1,34.896,1,2022-01-02 03:00:00,500,66.015,1.983,406,340,2022-01-02,3.998,34.915
0.415,1,34.898,1,2022-01-02 04:00:00,500,66.015,1.983,406,340,2022-01-02,4.022,34.916
0.387,1,34.897,1,2022-01-02 05:00:00,500,66.015,1.983,406,340,2022-01-02,4.023,34.916
0.437,1,34.895,1,2022-01-02 06:00:00,500,66.015,1.983,406,340,2022-01-02,4.027,34.916
0.467,1,34.890,1,2022-01-02 07:00:00,500,66.015,1.983,406,340,2022-01-02,4.062,34.916
0.417,1,34.897,1,2022-01-02 08:00:00,500,66.015,1.983,406,340,2022-01-02,4.089,34.916
0.370,1,34.896,1,2022-01-02 09:00:00,500,66.015,1.983,406,340,2022-01-02,4.076,34.917
0.371,1,34.897,1,2022-01-02 10:00:00,500,66.015,1.983,406,340,2022-01-02,4.035,34.916
0.358,1,34.899,1,2022-01-02 11:00:00,500,66.015,1.983,406,340,2022-01-02,3.990,34.916
0.500,1,34.894,1,2022-01-02 12:00:00,500,66.015,1.983,406,340,2022-01-02,3.963,34.916
0.537,1,34.894,1,2022-01-02 13:00:00,500,66.015,1.983,406,340,2022-01-02,3.959,34.916
0.471,1,34.892,1,2022-01-02 14:00:00,500,66.015,1.983,406,340,2022-01-02,3.969,34.916
0.357,1,34.895,1,2022-01-02 15:00:00,500,66.015,1.983,406,340,2022-01-02,3.988,34.916
0.323,1,34.894,1,2022-01-02 16:00:00,500,66.015,1.983,406,340,2022-01-02,4.010,34.917
0.291,1,34.893,1,2022-01-02 17:00:00,500,66.015,1.983,406,340,2022-01-02,4.024,34.917
0.267,1,34.895,1,2022-01-02 18:00:00,500,66.015,1.983,406,340,2022-01-02,4.026,34.917
0.232,1,34.896,1,2022-01-02 19:00:00,500,66.015,1.983,406,340,2022-01-02,4.020,34.917
0.288,1,34.891,1,2022-01-02 20:00:00,500,66.015,1.983,406,340,2022-01-02,4.009,34.917
0.265,1,34.895,1,2022-01-02 21:00:00,500,66.015,1.983,406,340,2022-01-02,3.989,34.917
0.225,1,34.893,1,2022-01-02 22:00:00,500,66.015,1.983,406,340,2022-01-02,3.967,34.916
0.247,1,34.894,1,2022-01-02 23:00:00,500,66.015,1.983,406,340,2022-01-02,3.955,34.916
0.327,1,34.891,1,2022-01-03 00:00:00,500,66.015,1.983,406,340,2022-01-03,4.080,34.916
0.305,1,34.892,1,2022-01-03 01:00:00,500,66.015,1.983,406,340,2022-01-03,4.083,34.916
0.321,1,34.893,1,2022-01-03 02:00:00,500,66.015,1.983,406,340,2022-01-03,4.083,34.916
0.386,1,34.889,1,2022-01-03 03:00:00,500,66.015,1.983,406,340,2022-01-03,4.079,34.916
0.402,1,34.893,1,2022-01-03 04:00:00,500,66.015,1.983,406,340,2022-01-03,4.070,34.917
0.344,1,34.890,1,2022-01-03 05:00:00,500,66.015,1.983,406,340,2022-01-03,4.039,34.917
0.363,1,34.890,1,2022-01-03 06:00:00,500,66.015,1.983,406,340,2022-01-03,4.020,34.917
0.290,1,34.893,1,2022-01-03 07:00:00,500,66.015,1.983,406,340,2022-01-03,4.027,34.917
0.337,1,34.894,1,2022-01-03 08:00:00,500,66.015,1.983,406,340,2022-01-03,4.030,34.917
0.264,1,34.895,1,2022-01-03 09:00:00,500,66.015,1.983,406,340,2022-01-03,4.018,34.917
0.270,1,34.894,1,2022-01-03 10:00:00,500,66.015,1.983,406,340,2022-01-03,4.005,34.916
0.274,1,34.893,1,2022-01-03 11:00:00,500,66.015,1.983,406,340,2022-01-03,3.985,34.916
0.460,1,34.890,1,2022-01-03 12:00:00,500,66.015,1.983,406,340,2022-01-03,3.951,34.916
0.330,1,34.894,1,2022-01-03 13:00:00,500,66.015,1.983,406,340,2022-01-03,3.916,34.916
0.378,1,34.892,1,2022-01-03 14:00:00,500,66.015,1.983,406,340,2022-01-03,3.896,34.916
0.313,1,34.895,1,2022-01-03 15:00:00,500,66.015,1.983,406,340,2022-01-03,3.905,34.916
0.414,1,34.896,1,2022-01-03 16:00:00,500,66.015,1.983,406,340,2022-01-03,3.929,34.916
0.460,1,34.894,1,2022-01-03 17:00:00,500,66.015,1.983,406,340,2022-01-03,3.949,34.916
0.349,1,34.896,1,2022-01-03 18:00:00,500,66.015,1.983,406,340,2022-01-03,3.953,34.916
0.333,1,34.896,1,2022-01-03 19:00:00,500,66.015,1.983,406,340,2022-01-03,3.938,34.916
0.362,1,34.895,1,2022-01-03 20:00:00,500,66.015,1.983,406,340,2022-01-03,3.918,34.916
0.291,1,34.897,1,2022-01-03 21:00:00,500,66.015,1.983,406,340,2022-01-03,3.905,34.916
0.285,1,34.896,1,2022-01-03 22:00:00,500,66.015,1.983,406,340,2022-01-03,3.904,34.916
0.312,1,34.895,1,2022-01-03 23:00:00,500,66.015,1.983,406,340,2022-01-03,3.908,34.916
0.305,1,34.895,1,2022-01-04 00:00:00,500,66.015,1.983,406,340,2022-01-04,3.918,34.916
0.367,1,34.895,1,2022-01-04 01:00:00,500,66.015,1.983,406,340,2022-01-04,3.940,34.916
0.327,1,34.896,1,2022-01-04 02:00:00,500,66.015,1.983,406,340,2022-01-04,3.968,34.916
0.422,1,34.895,1,2022-01-04 03:00:00,500,66.015,1.983,406,340,2022-01-04,3.989,34.917
0.559,1,34.894,1,2022-01-04 04:00:00,500,66.015,1.983,406,340,2022-01-04,3.994,34.917
0.656,1,34.894,1,2022-01-04 05:00:00,500,66.015,1.983,406,340,2022-01-04,3.989,34.917
0.566,1,34.897,1,2022-01-04 06:00:00,500,66.015,1.983,406,340,2022-01-04,3.987,34.917
0.347,1,34.890,1,2022-01-04 07:00:00,500,66.015,1.983,406,340,2022-01-04,3.994,34.917
0.301,1,34.892,1,2022-01-04 08:00:00,500,66.015,1.983,406,340,2022-01-04,4.016,34.917
0.271,1,34.890,1,2022-01-04 09:00:00,500,66.015,1.983,406,340,2022-01-04,4.045,34.917
0.195,1,34.897,1,2022-01-04 10:00:00,500,66.015,1.983,406,340,2022-01-04,4.055,34.917
0.082,1,34.898,1,2022-01-04 11:00:00,500,66.015,1.983,406,340,2022-01-04,4.058,34.917
0.193,1,34.896,1,2022-01-04 12:00:00,500,66.015,1.983,406,340,2022-01-04,4.066,34.917
0.286,1,34.892,1,2022-01-04 13:00:00,500,66.015,1.983,406,340,2022-01-04,4.083,34.917
0.298,1,34.893,1,2022-01-04 14:00:00,500,66.015,1.983,406,340,2022-01-04,4.105,34.917
0.360,1,34.895,1,2022-01-04 15:00:00,500,66.015,1.983,406,340,2022-01-04,4.122,34.918
0.414,1,34.892,1,2022-01-04 16:00:00,500,66.015,1.983,406,340,2022-01-04,4.129,34.918
0.392,1,34.892,1,2022-01-04 17:00:00,500,66.015,1.983,406,340,2022-01-04,4.136,34.918
0.391,1,34.892,1,2022-01-04 18:00:00,500,66.015,1.983,406,340,2022-01-04,4.146,34.919
0.356,1,34.893,1,2022-01-04 19:00:00,500,66.015,1.983,406,340,2022-01-04,4.145,34.919
0.291,1,34.895,1,2022-01-04 20:00:00,500,66.015,1.983,406,340,2022-01-04,4.142,34.919
0.183,1,34.894,1,2022-01-04 21:00:00,500,66.015,1.983,406,340,2022-01-04,4.148,34.919
0.145,1,34.896,1,2022-01-04 22:00:00,500,66.015,1.983,406,340,2022-01-04,4.160,34.919
0.276,1,34.894,1,2022-01-04 23:00:00,500,66.015,1.983,406,340,2022-01-04,4.167,34.919
0.189,1,34.895,1,2022-01-05 00:00:00,500,66.015,1.983,406,340,2022-01-05,4.326,34.921
0.173,1,34.897,1,2022-01-05 01:00:00,500,66.015,1.983,406,340,2022-01-05,4.355,34.922
0.277,1,34.889,1,2022-01-05 02:00:00,500,66.015,1.983,406,340,2022-01-05,4.358,34.923
0.259,1,34.897,1,2022-01-05 03:00:00,500,66.015,1.983,406,340,2022-01-05,4.337,34.923
0.392,1,34.892,1,2022-01-05 04:00:00,500,66.015,1.983,406,340,2022-01-05,4.294,34.923
0.364,1,34.892,1,2022-01-05 05:00:00,500,66.015,1.983,406,340,2022-01-05,4.237,34.924
0.555,1,34.907,1,2022-01-05 06:00:00,500,66.015,1.983,406,340,2022-01-05,4.238,34.924
0.314,1,34.892,1,2022-01-05 07:00:00,500,66.015,1.983,406,340,2022-01-05,4.254,34.924
0.241,1,34.893,1,2022-01-05 08:00:00,500,66.015,1.983,406,340,2022-01-05,4.254,34.924
0.323,1,34.897,1,2022-01-05 09:00:00,500,66.015,1.983,406,340,2022-01-05,4.235,34.924
0.227,1,34.895,1,2022-01-05 10:00:00,500,66.015,1.983,406,340,2022-01-05,4.198,34.924
0.265,1,34.897,1,2022-01-05 11:00:00,500,66.015,1.983,406,340,2022-01-05,4.148,34.923
0.232,1,34.895,1,2022-01-05 12:00:00,500,66.015,1.983,406,340,2022-01-05,4.096,34.923
0.193,1,34.895,1,2022-01-05 13:00:00,500,66.015,1.983,406,340,2022-01-05,4.069,34.923
0.205,1,34.893,1,2022-01-05 14:00:00,500,66.015,1.983,406,340,2022-01-05,4.065,34.923
0.272,1,34.893,1,2022-01-05 15:00:00,500,66.015,1.983,406,340,2022-01-05,4.072,34.923
0.362,1,34.894,1,2022-01-05 16:00:00,500,66.015,1.983,406,340,2022-01-05,4.069,34.923
0.398,1,34.895,1,2022-01-05 17:00:00,500,66.015,1.983,406,340,2022-01-05,4.054,34.923
0.309,1,34.894,1,2022-01-05 18:00:00,500,66.015,1.983,406,340,2022-01-05,4.032,34.923
0.315,1,34.891,1,2022-01-05 19:00:00,500,66.015,1.983,406,340,2022-01-05,4.010,34.923
0.297,1,34.897,1,2022-01-05 20:00:00,500,66.015,1.983,406,340,2022-01-05,3.990,34.922
0.480,1,34.896,1,2022-01-05 21:00:00,500,66.015,1.983,406,340,2022-01-05,3.967,34.922
0.264,1,34.898,1,2022-01-05 22:00:00,500,66.015,1.983,406,340,2022-01-05,3.937,34.922
0.198,1,34.897,1,2022-01-05 23:00:00,500,66.015,1.983,406,340,2022-01-05,3.902,34.921
0.265,1,34.894,1,2022-01-06 00:00:00,500,66.015,1.983,406,340,2022-01-06,3.990,34.921
0.171,1,34.898,1,2022-01-06 01:00:00,500,66.015,1.983,406,340,2022-01-06,3.953,34.921
0.159,1,34.896,1,2022-01-06 02:00:00,500,66.015,1.983,406,340,2022-01-06,3.929,34.921
0.224,1,34.894,1,2022-01-06 03:00:00,500,66.015,1.983,406,340,2022-01-06,3.920,34.921
0.330,1,34.893,1,2022-01-06 04:00:00,500,66.015,1.983,406,340,2022-01-06,3.923,34.922
0.344,1,34.893,1,2022-01-06 05:00:00,500,66.015,1.983,406,340,2022-01-06,3.919,34.922
0.281,1,34.893,1,2022-01-06 06:00:00,500,66.015,1.983,406,340,2022-01-06,3.918,34.922
0.330,1,34.891,1,2022-01-06 07:00:00,500,66.015,1.983,406,340,2022-01-06,3.934,34.922
0.269,1,34.895,1,2022-01-06 08:00:00,500,66.015,1.983,406,340,2022-01-06,3.927,34.922
0.223,1,34.896,1,2022-01-06 09:00:00,500,66.015,1.983,406,340,2022-01-06,3.879,34.921
0.188,1,34.895,1,2022-01-06 10:00:00,500,66.015,1.983,406,340,2022-01-06,3.824,34.921
